ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L+StopWordRemoval,NEWS596,SYSTEM1.TXT,0.29167,0.15217,0.20000,1

ROUGE-1+StopWordRemoval,NEWS596,SYSTEM1.TXT,0.44000,0.20370,0.27848,1

ROUGE-2+StopWordRemoval,NEWS596,SYSTEM1.TXT,0.04545,0.01961,0.02740,1

ROUGE-L+StopWordRemoval,NEWS91,SYSTEM1.TXT,0.13043,0.11111,0.12000,1

ROUGE-1+StopWordRemoval,NEWS91,SYSTEM1.TXT,0.16667,0.11765,0.13793,1

ROUGE-2+StopWordRemoval,NEWS91,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS354,SYSTEM1.TXT,0.40000,0.19355,0.26087,1

ROUGE-1+StopWordRemoval,NEWS354,SYSTEM1.TXT,0.43750,0.20000,0.27451,1

ROUGE-2+StopWordRemoval,NEWS354,SYSTEM1.TXT,0.15385,0.06250,0.08889,1

ROUGE-L+StopWordRemoval,NEWS597,SYSTEM1.TXT,0.26087,0.15385,0.19355,1

ROUGE-1+StopWordRemoval,NEWS597,SYSTEM1.TXT,0.30769,0.19048,0.23529,1

ROUGE-2+StopWordRemoval,NEWS597,SYSTEM1.TXT,0.08696,0.05128,0.06452,1

ROUGE-L+StopWordRemoval,NEWS113,SYSTEM1.TXT,0.25000,0.13333,0.17391,1

ROUGE-1+StopWordRemoval,NEWS113,SYSTEM1.TXT,0.29412,0.14706,0.19608,1

ROUGE-2+StopWordRemoval,NEWS113,SYSTEM1.TXT,0.14286,0.06452,0.08889,1

ROUGE-L+StopWordRemoval,NEWS89,SYSTEM1.TXT,0.57143,0.16000,0.25000,1

ROUGE-1+StopWordRemoval,NEWS89,SYSTEM1.TXT,0.68750,0.15942,0.25882,1

ROUGE-2+StopWordRemoval,NEWS89,SYSTEM1.TXT,0.35714,0.07576,0.12500,1

ROUGE-L+StopWordRemoval,NEWS355,SYSTEM1.TXT,0.26316,0.12821,0.17241,1

ROUGE-1+StopWordRemoval,NEWS355,SYSTEM1.TXT,0.23810,0.10204,0.14286,1

ROUGE-2+StopWordRemoval,NEWS355,SYSTEM1.TXT,0.11111,0.04348,0.06250,1

ROUGE-L+StopWordRemoval,NEWS356,SYSTEM1.TXT,0.54545,0.35294,0.42857,1

ROUGE-1+StopWordRemoval,NEWS356,SYSTEM1.TXT,0.61538,0.38095,0.47059,1

ROUGE-2+StopWordRemoval,NEWS356,SYSTEM1.TXT,0.47826,0.28205,0.35484,1

ROUGE-L+StopWordRemoval,NEWS598,SYSTEM1.TXT,0.26316,0.16667,0.20408,1

ROUGE-1+StopWordRemoval,NEWS598,SYSTEM1.TXT,0.30000,0.15789,0.20690,1

ROUGE-2+StopWordRemoval,NEWS598,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS114,SYSTEM1.TXT,0.23077,0.13636,0.17143,1

ROUGE-1+StopWordRemoval,NEWS114,SYSTEM1.TXT,0.21429,0.12000,0.15385,1

ROUGE-2+StopWordRemoval,NEWS114,SYSTEM1.TXT,0.16667,0.09091,0.11765,1

ROUGE-L+StopWordRemoval,NEWS115,SYSTEM1.TXT,0.20833,0.15625,0.17857,1

ROUGE-1+StopWordRemoval,NEWS115,SYSTEM1.TXT,0.23077,0.15789,0.18750,1

ROUGE-2+StopWordRemoval,NEWS115,SYSTEM1.TXT,0.04348,0.02857,0.03448,1

ROUGE-L+StopWordRemoval,NEWS357,SYSTEM1.TXT,0.61538,0.20513,0.30769,1

ROUGE-1+StopWordRemoval,NEWS357,SYSTEM1.TXT,0.71429,0.21277,0.32787,1

ROUGE-2+StopWordRemoval,NEWS357,SYSTEM1.TXT,0.33333,0.09091,0.14286,1

ROUGE-L+StopWordRemoval,NEWS599,SYSTEM1.TXT,0.32000,0.19512,0.24242,1

ROUGE-1+StopWordRemoval,NEWS599,SYSTEM1.TXT,0.30769,0.16327,0.21333,1

ROUGE-2+StopWordRemoval,NEWS599,SYSTEM1.TXT,0.13043,0.06522,0.08696,1

ROUGE-L+StopWordRemoval,NEWS116,SYSTEM1.TXT,0.55000,0.25581,0.34921,1

ROUGE-1+StopWordRemoval,NEWS116,SYSTEM1.TXT,0.58333,0.26415,0.36364,1

ROUGE-2+StopWordRemoval,NEWS116,SYSTEM1.TXT,0.36364,0.16000,0.22222,1

ROUGE-L+StopWordRemoval,NEWS358,SYSTEM1.TXT,0.33333,0.14286,0.20000,1

ROUGE-1+StopWordRemoval,NEWS358,SYSTEM1.TXT,0.37500,0.14634,0.21053,1

ROUGE-2+StopWordRemoval,NEWS358,SYSTEM1.TXT,0.07143,0.02632,0.03846,1

ROUGE-L+StopWordRemoval,NEWS85,SYSTEM1.TXT,0.23529,0.10526,0.14545,1

ROUGE-1+StopWordRemoval,NEWS85,SYSTEM1.TXT,0.42105,0.17391,0.24615,1

ROUGE-2+StopWordRemoval,NEWS85,SYSTEM1.TXT,0.17647,0.06977,0.10000,1

ROUGE-L+StopWordRemoval,NEWS359,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1+StopWordRemoval,NEWS359,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2+StopWordRemoval,NEWS359,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS117,SYSTEM1.TXT,0.35294,0.16216,0.22222,1

ROUGE-1+StopWordRemoval,NEWS117,SYSTEM1.TXT,0.33333,0.13043,0.18750,1

ROUGE-2+StopWordRemoval,NEWS117,SYSTEM1.TXT,0.06250,0.02326,0.03390,1

ROUGE-L+StopWordRemoval,NEWS86,SYSTEM1.TXT,0.15789,0.11538,0.13333,1

ROUGE-1+StopWordRemoval,NEWS86,SYSTEM1.TXT,0.21053,0.14286,0.17021,1

ROUGE-2+StopWordRemoval,NEWS86,SYSTEM1.TXT,0.05882,0.04000,0.04762,1

ROUGE-L+StopWordRemoval,NEWS118,SYSTEM1.TXT,0.40000,0.21622,0.28070,1

ROUGE-1+StopWordRemoval,NEWS118,SYSTEM1.TXT,0.45455,0.20833,0.28571,1

ROUGE-2+StopWordRemoval,NEWS118,SYSTEM1.TXT,0.10526,0.04444,0.06250,1

ROUGE-L+StopWordRemoval,NEWS119,SYSTEM1.TXT,0.34615,0.31034,0.32727,1

ROUGE-1+StopWordRemoval,NEWS119,SYSTEM1.TXT,0.39286,0.28947,0.33333,1

ROUGE-2+StopWordRemoval,NEWS119,SYSTEM1.TXT,0.16000,0.11429,0.13333,1

ROUGE-L+StopWordRemoval,NEWS87,SYSTEM1.TXT,0.64286,0.33333,0.43902,1

ROUGE-1+StopWordRemoval,NEWS87,SYSTEM1.TXT,0.71429,0.30303,0.42553,1

ROUGE-2+StopWordRemoval,NEWS87,SYSTEM1.TXT,0.33333,0.13333,0.19048,1

ROUGE-L+StopWordRemoval,NEWS88,SYSTEM1.TXT,0.14286,0.10714,0.12245,1

ROUGE-1+StopWordRemoval,NEWS88,SYSTEM1.TXT,0.17391,0.11765,0.14035,1

ROUGE-2+StopWordRemoval,NEWS88,SYSTEM1.TXT,0.05000,0.03226,0.03922,1

ROUGE-L+StopWordRemoval,NEWS81,SYSTEM1.TXT,0.51852,0.38889,0.44444,1

ROUGE-1+StopWordRemoval,NEWS81,SYSTEM1.TXT,0.60606,0.47619,0.53333,1

ROUGE-2+StopWordRemoval,NEWS81,SYSTEM1.TXT,0.46667,0.35897,0.40580,1

ROUGE-L+StopWordRemoval,NEWS82,SYSTEM1.TXT,0.36364,0.40000,0.38095,1

ROUGE-1+StopWordRemoval,NEWS82,SYSTEM1.TXT,0.39130,0.42857,0.40909,1

ROUGE-2+StopWordRemoval,NEWS82,SYSTEM1.TXT,0.05000,0.05556,0.05263,1

ROUGE-L+StopWordRemoval,NEWS83,SYSTEM1.TXT,0.33333,0.21875,0.26415,1

ROUGE-1+StopWordRemoval,NEWS83,SYSTEM1.TXT,0.36364,0.18605,0.24615,1

ROUGE-2+StopWordRemoval,NEWS83,SYSTEM1.TXT,0.20000,0.10000,0.13333,1

ROUGE-L+StopWordRemoval,NEWS360,SYSTEM1.TXT,0.16667,0.12121,0.14035,1

ROUGE-1+StopWordRemoval,NEWS360,SYSTEM1.TXT,0.15385,0.09756,0.11940,1

ROUGE-2+StopWordRemoval,NEWS360,SYSTEM1.TXT,0.04348,0.02632,0.03279,1

ROUGE-L+StopWordRemoval,NEWS361,SYSTEM1.TXT,0.40000,0.44444,0.42105,1

ROUGE-1+StopWordRemoval,NEWS361,SYSTEM1.TXT,0.45455,0.41667,0.43478,1

ROUGE-2+StopWordRemoval,NEWS361,SYSTEM1.TXT,0.31579,0.28571,0.30000,1

ROUGE-L+StopWordRemoval,NEWS84,SYSTEM1.TXT,0.22222,0.07843,0.11594,1

ROUGE-1+StopWordRemoval,NEWS84,SYSTEM1.TXT,0.22222,0.06349,0.09877,1

ROUGE-2+StopWordRemoval,NEWS84,SYSTEM1.TXT,0.13333,0.03333,0.05333,1

ROUGE-L+StopWordRemoval,NEWS362,SYSTEM1.TXT,0.57143,0.32432,0.41379,1

ROUGE-1+StopWordRemoval,NEWS362,SYSTEM1.TXT,0.57143,0.26667,0.36364,1

ROUGE-2+StopWordRemoval,NEWS362,SYSTEM1.TXT,0.44444,0.19048,0.26667,1

ROUGE-L+StopWordRemoval,NEWS120,SYSTEM1.TXT,0.33333,0.20588,0.25455,1

ROUGE-1+StopWordRemoval,NEWS120,SYSTEM1.TXT,0.39130,0.22500,0.28571,1

ROUGE-2+StopWordRemoval,NEWS120,SYSTEM1.TXT,0.10000,0.05405,0.07018,1

ROUGE-L+StopWordRemoval,NEWS121,SYSTEM1.TXT,0.23077,0.11538,0.15385,1

ROUGE-1+StopWordRemoval,NEWS121,SYSTEM1.TXT,0.35714,0.16667,0.22727,1

ROUGE-2+StopWordRemoval,NEWS121,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS363,SYSTEM1.TXT,0.27273,0.19355,0.22642,1

ROUGE-1+StopWordRemoval,NEWS363,SYSTEM1.TXT,0.27273,0.16667,0.20690,1

ROUGE-2+StopWordRemoval,NEWS363,SYSTEM1.TXT,0.05263,0.03030,0.03846,1

ROUGE-L+StopWordRemoval,NEWS364,SYSTEM1.TXT,0.66667,0.21053,0.32000,1

ROUGE-1+StopWordRemoval,NEWS364,SYSTEM1.TXT,0.66667,0.17910,0.28235,1

ROUGE-2+StopWordRemoval,NEWS364,SYSTEM1.TXT,0.50000,0.12500,0.20000,1

ROUGE-L+StopWordRemoval,NEWS122,SYSTEM1.TXT,0.44000,0.22917,0.30137,1

ROUGE-1+StopWordRemoval,NEWS122,SYSTEM1.TXT,0.46154,0.19355,0.27273,1

ROUGE-2+StopWordRemoval,NEWS122,SYSTEM1.TXT,0.17391,0.06780,0.09756,1

ROUGE-L+StopWordRemoval,NEWS80,SYSTEM1.TXT,0.30769,0.25806,0.28070,1

ROUGE-1+StopWordRemoval,NEWS80,SYSTEM1.TXT,0.29630,0.22857,0.25806,1

ROUGE-2+StopWordRemoval,NEWS80,SYSTEM1.TXT,0.24000,0.18750,0.21053,1

ROUGE-L+StopWordRemoval,NEWS365,SYSTEM1.TXT,0.29412,0.20000,0.23810,1

ROUGE-1+StopWordRemoval,NEWS365,SYSTEM1.TXT,0.29412,0.14706,0.19608,1

ROUGE-2+StopWordRemoval,NEWS365,SYSTEM1.TXT,0.13333,0.06452,0.08696,1

ROUGE-L+StopWordRemoval,NEWS123,SYSTEM1.TXT,0.38462,0.16667,0.23256,1

ROUGE-1+StopWordRemoval,NEWS123,SYSTEM1.TXT,0.60000,0.18367,0.28125,1

ROUGE-2+StopWordRemoval,NEWS123,SYSTEM1.TXT,0.23077,0.06522,0.10169,1

ROUGE-L+StopWordRemoval,NEWS124,SYSTEM1.TXT,0.33333,0.13333,0.19048,1

ROUGE-1+StopWordRemoval,NEWS124,SYSTEM1.TXT,0.46154,0.15385,0.23077,1

ROUGE-2+StopWordRemoval,NEWS124,SYSTEM1.TXT,0.18182,0.05556,0.08511,1

ROUGE-L+StopWordRemoval,NEWS366,SYSTEM1.TXT,0.20000,0.11111,0.14286,1

ROUGE-1+StopWordRemoval,NEWS366,SYSTEM1.TXT,0.23529,0.11765,0.15686,1

ROUGE-2+StopWordRemoval,NEWS366,SYSTEM1.TXT,0.13333,0.06452,0.08696,1

ROUGE-L+StopWordRemoval,NEWS367,SYSTEM1.TXT,0.25000,0.09091,0.13333,1

ROUGE-1+StopWordRemoval,NEWS367,SYSTEM1.TXT,0.25000,0.07143,0.11111,1

ROUGE-2+StopWordRemoval,NEWS367,SYSTEM1.TXT,0.10000,0.02564,0.04082,1

ROUGE-L+StopWordRemoval,NEWS125,SYSTEM1.TXT,0.18182,0.14286,0.16000,1

ROUGE-1+StopWordRemoval,NEWS125,SYSTEM1.TXT,0.20000,0.15625,0.17544,1

ROUGE-2+StopWordRemoval,NEWS125,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS368,SYSTEM1.TXT,0.69231,0.42857,0.52941,1

ROUGE-1+StopWordRemoval,NEWS368,SYSTEM1.TXT,0.66667,0.38462,0.48780,1

ROUGE-2+StopWordRemoval,NEWS368,SYSTEM1.TXT,0.46154,0.26087,0.33333,1

ROUGE-L+StopWordRemoval,NEWS126,SYSTEM1.TXT,0.09091,0.04545,0.06061,1

ROUGE-1+StopWordRemoval,NEWS126,SYSTEM1.TXT,0.08333,0.04348,0.05714,1

ROUGE-2+StopWordRemoval,NEWS126,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS127,SYSTEM1.TXT,0.27586,0.16000,0.20253,1

ROUGE-1+StopWordRemoval,NEWS127,SYSTEM1.TXT,0.31250,0.16949,0.21978,1

ROUGE-2+StopWordRemoval,NEWS127,SYSTEM1.TXT,0.10345,0.05357,0.07059,1

ROUGE-L+StopWordRemoval,NEWS369,SYSTEM1.TXT,0.43750,0.17073,0.24561,1

ROUGE-1+StopWordRemoval,NEWS369,SYSTEM1.TXT,0.50000,0.16667,0.25000,1

ROUGE-2+StopWordRemoval,NEWS369,SYSTEM1.TXT,0.15385,0.04444,0.06897,1

ROUGE-L+StopWordRemoval,NEWS128,SYSTEM1.TXT,0.11538,0.11538,0.11538,1

ROUGE-1+StopWordRemoval,NEWS128,SYSTEM1.TXT,0.17857,0.16129,0.16949,1

ROUGE-2+StopWordRemoval,NEWS128,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS129,SYSTEM1.TXT,0.18750,0.08571,0.11765,1

ROUGE-1+StopWordRemoval,NEWS129,SYSTEM1.TXT,0.23529,0.11111,0.15094,1

ROUGE-2+StopWordRemoval,NEWS129,SYSTEM1.TXT,0.07143,0.03030,0.04255,1

ROUGE-L+StopWordRemoval,NEWS370,SYSTEM1.TXT,0.54545,0.30000,0.38710,1

ROUGE-1+StopWordRemoval,NEWS370,SYSTEM1.TXT,0.58333,0.23333,0.33333,1

ROUGE-2+StopWordRemoval,NEWS370,SYSTEM1.TXT,0.33333,0.11111,0.16667,1

ROUGE-L+StopWordRemoval,NEWS371,SYSTEM1.TXT,0.52632,0.30303,0.38462,1

ROUGE-1+StopWordRemoval,NEWS371,SYSTEM1.TXT,0.59091,0.37143,0.45614,1

ROUGE-2+StopWordRemoval,NEWS371,SYSTEM1.TXT,0.21053,0.12500,0.15686,1

ROUGE-L+StopWordRemoval,NEWS372,SYSTEM1.TXT,0.43750,0.18421,0.25926,1

ROUGE-1+StopWordRemoval,NEWS372,SYSTEM1.TXT,0.47619,0.20000,0.28169,1

ROUGE-2+StopWordRemoval,NEWS372,SYSTEM1.TXT,0.11111,0.04255,0.06154,1

ROUGE-L+StopWordRemoval,NEWS130,SYSTEM1.TXT,0.11765,0.05405,0.07407,1

ROUGE-1+StopWordRemoval,NEWS130,SYSTEM1.TXT,0.10526,0.05128,0.06897,1

ROUGE-2+StopWordRemoval,NEWS130,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS131,SYSTEM1.TXT,0.39130,0.22500,0.28571,1

ROUGE-1+StopWordRemoval,NEWS131,SYSTEM1.TXT,0.37838,0.32558,0.35000,1

ROUGE-2+StopWordRemoval,NEWS131,SYSTEM1.TXT,0.17647,0.15000,0.16216,1

ROUGE-L+StopWordRemoval,NEWS373,SYSTEM1.TXT,0.58824,0.31250,0.40816,1

ROUGE-1+StopWordRemoval,NEWS373,SYSTEM1.TXT,0.61111,0.30556,0.40741,1

ROUGE-2+StopWordRemoval,NEWS373,SYSTEM1.TXT,0.50000,0.24242,0.32653,1

ROUGE-L+StopWordRemoval,NEWS374,SYSTEM1.TXT,0.35714,0.27027,0.30769,1

ROUGE-1+StopWordRemoval,NEWS374,SYSTEM1.TXT,0.35294,0.26667,0.30380,1

ROUGE-2+StopWordRemoval,NEWS374,SYSTEM1.TXT,0.09677,0.07143,0.08219,1

ROUGE-L+StopWordRemoval,NEWS132,SYSTEM1.TXT,0.83333,0.39474,0.53571,1

ROUGE-1+StopWordRemoval,NEWS132,SYSTEM1.TXT,0.94737,0.39130,0.55385,1

ROUGE-2+StopWordRemoval,NEWS132,SYSTEM1.TXT,0.52941,0.20930,0.30000,1

ROUGE-L+StopWordRemoval,NEWS375,SYSTEM1.TXT,0.18182,0.11765,0.14286,1

ROUGE-1+StopWordRemoval,NEWS375,SYSTEM1.TXT,0.16667,0.10000,0.12500,1

ROUGE-2+StopWordRemoval,NEWS375,SYSTEM1.TXT,0.04762,0.02703,0.03448,1

ROUGE-L+StopWordRemoval,NEWS133,SYSTEM1.TXT,0.21053,0.08333,0.11940,1

ROUGE-1+StopWordRemoval,NEWS133,SYSTEM1.TXT,0.20000,0.07018,0.10390,1

ROUGE-2+StopWordRemoval,NEWS133,SYSTEM1.TXT,0.11111,0.03704,0.05556,1

ROUGE-L+StopWordRemoval,NEWS134,SYSTEM1.TXT,0.30769,0.07692,0.12308,1

ROUGE-1+StopWordRemoval,NEWS134,SYSTEM1.TXT,0.28571,0.06250,0.10256,1

ROUGE-2+StopWordRemoval,NEWS134,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS376,SYSTEM1.TXT,0.15385,0.10526,0.12500,1

ROUGE-1+StopWordRemoval,NEWS376,SYSTEM1.TXT,0.15385,0.09524,0.11765,1

ROUGE-2+StopWordRemoval,NEWS376,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS377,SYSTEM1.TXT,0.25000,0.09756,0.14035,1

ROUGE-1+StopWordRemoval,NEWS377,SYSTEM1.TXT,0.25000,0.08511,0.12698,1

ROUGE-2+StopWordRemoval,NEWS377,SYSTEM1.TXT,0.14286,0.04545,0.06897,1

ROUGE-L+StopWordRemoval,NEWS135,SYSTEM1.TXT,0.35714,0.14286,0.20408,1

ROUGE-1+StopWordRemoval,NEWS135,SYSTEM1.TXT,0.33333,0.12821,0.18519,1

ROUGE-2+StopWordRemoval,NEWS135,SYSTEM1.TXT,0.07692,0.02778,0.04082,1

ROUGE-L+StopWordRemoval,NEWS378,SYSTEM1.TXT,0.10526,0.08333,0.09302,1

ROUGE-1+StopWordRemoval,NEWS378,SYSTEM1.TXT,0.10000,0.07143,0.08333,1

ROUGE-2+StopWordRemoval,NEWS378,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS136,SYSTEM1.TXT,0.44000,0.21154,0.28571,1

ROUGE-1+StopWordRemoval,NEWS136,SYSTEM1.TXT,0.50000,0.22414,0.30952,1

ROUGE-2+StopWordRemoval,NEWS136,SYSTEM1.TXT,0.21739,0.09091,0.12821,1

ROUGE-L+StopWordRemoval,NEWS137,SYSTEM1.TXT,0.16667,0.03571,0.05882,1

ROUGE-1+StopWordRemoval,NEWS137,SYSTEM1.TXT,0.16667,0.02941,0.05000,1

ROUGE-2+StopWordRemoval,NEWS137,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS379,SYSTEM1.TXT,0.46667,0.24138,0.31818,1

ROUGE-1+StopWordRemoval,NEWS379,SYSTEM1.TXT,0.50000,0.18605,0.27119,1

ROUGE-2+StopWordRemoval,NEWS379,SYSTEM1.TXT,0.35714,0.12500,0.18519,1

ROUGE-L+StopWordRemoval,NEWS138,SYSTEM1.TXT,0.50000,0.21622,0.30189,1

ROUGE-1+StopWordRemoval,NEWS138,SYSTEM1.TXT,0.50000,0.19512,0.28070,1

ROUGE-2+StopWordRemoval,NEWS138,SYSTEM1.TXT,0.42857,0.15789,0.23077,1

ROUGE-L+StopWordRemoval,NEWS139,SYSTEM1.TXT,0.23333,0.21875,0.22581,1

ROUGE-1+StopWordRemoval,NEWS139,SYSTEM1.TXT,0.23333,0.20588,0.21875,1

ROUGE-2+StopWordRemoval,NEWS139,SYSTEM1.TXT,0.11111,0.09677,0.10345,1

ROUGE-L+StopWordRemoval,NEWS380,SYSTEM1.TXT,0.16667,0.10714,0.13043,1

ROUGE-1+StopWordRemoval,NEWS380,SYSTEM1.TXT,0.20000,0.12500,0.15385,1

ROUGE-2+StopWordRemoval,NEWS380,SYSTEM1.TXT,0.05556,0.03448,0.04255,1

ROUGE-L+StopWordRemoval,NEWS381,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1+StopWordRemoval,NEWS381,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2+StopWordRemoval,NEWS381,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS140,SYSTEM1.TXT,0.45455,0.38462,0.41667,1

ROUGE-1+StopWordRemoval,NEWS140,SYSTEM1.TXT,0.47826,0.35484,0.40741,1

ROUGE-2+StopWordRemoval,NEWS140,SYSTEM1.TXT,0.15000,0.10714,0.12500,1

ROUGE-L+StopWordRemoval,NEWS382,SYSTEM1.TXT,0.25000,0.17647,0.20690,1

ROUGE-1+StopWordRemoval,NEWS382,SYSTEM1.TXT,0.24138,0.17949,0.20588,1

ROUGE-2+StopWordRemoval,NEWS382,SYSTEM1.TXT,0.07692,0.05556,0.06452,1

ROUGE-L+StopWordRemoval,NEWS141,SYSTEM1.TXT,0.20000,0.20000,0.20000,1

ROUGE-1+StopWordRemoval,NEWS141,SYSTEM1.TXT,0.27586,0.28571,0.28070,1

ROUGE-2+StopWordRemoval,NEWS141,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS383,SYSTEM1.TXT,0.09091,0.15385,0.11429,1

ROUGE-1+StopWordRemoval,NEWS383,SYSTEM1.TXT,0.08696,0.11765,0.10000,1

ROUGE-2+StopWordRemoval,NEWS383,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS142,SYSTEM1.TXT,0.33333,0.13953,0.19672,1

ROUGE-1+StopWordRemoval,NEWS142,SYSTEM1.TXT,0.36364,0.15385,0.21622,1

ROUGE-2+StopWordRemoval,NEWS142,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS384,SYSTEM1.TXT,0.37500,0.16216,0.22642,1

ROUGE-1+StopWordRemoval,NEWS384,SYSTEM1.TXT,0.58824,0.23256,0.33333,1

ROUGE-2+StopWordRemoval,NEWS384,SYSTEM1.TXT,0.20000,0.07500,0.10909,1

ROUGE-L+StopWordRemoval,NEWS385,SYSTEM1.TXT,0.43478,0.29412,0.35088,1

ROUGE-1+StopWordRemoval,NEWS385,SYSTEM1.TXT,0.47826,0.26829,0.34375,1

ROUGE-2+StopWordRemoval,NEWS385,SYSTEM1.TXT,0.23810,0.13158,0.16949,1

ROUGE-L+StopWordRemoval,NEWS143,SYSTEM1.TXT,0.47059,0.23529,0.31373,1

ROUGE-1+StopWordRemoval,NEWS143,SYSTEM1.TXT,0.52632,0.24390,0.33333,1

ROUGE-2+StopWordRemoval,NEWS143,SYSTEM1.TXT,0.17647,0.07895,0.10909,1

ROUGE-L+StopWordRemoval,NEWS144,SYSTEM1.TXT,0.26667,0.07692,0.11940,1

ROUGE-1+StopWordRemoval,NEWS144,SYSTEM1.TXT,0.27778,0.08333,0.12821,1

ROUGE-2+StopWordRemoval,NEWS144,SYSTEM1.TXT,0.06250,0.01754,0.02740,1

ROUGE-L+StopWordRemoval,NEWS386,SYSTEM1.TXT,0.23810,0.13889,0.17544,1

ROUGE-1+StopWordRemoval,NEWS386,SYSTEM1.TXT,0.36364,0.19512,0.25397,1

ROUGE-2+StopWordRemoval,NEWS386,SYSTEM1.TXT,0.10526,0.05263,0.07018,1

ROUGE-L+StopWordRemoval,NEWS145,SYSTEM1.TXT,0.11111,0.11111,0.11111,1

ROUGE-1+StopWordRemoval,NEWS145,SYSTEM1.TXT,0.14286,0.13636,0.13953,1

ROUGE-2+StopWordRemoval,NEWS145,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS387,SYSTEM1.TXT,0.50000,0.10909,0.17910,1

ROUGE-1+StopWordRemoval,NEWS387,SYSTEM1.TXT,0.46154,0.09091,0.15190,1

ROUGE-2+StopWordRemoval,NEWS387,SYSTEM1.TXT,0.18182,0.03175,0.05405,1

ROUGE-L+StopWordRemoval,NEWS388,SYSTEM1.TXT,0.56250,0.25000,0.34615,1

ROUGE-1+StopWordRemoval,NEWS388,SYSTEM1.TXT,0.62500,0.21277,0.31746,1

ROUGE-2+StopWordRemoval,NEWS388,SYSTEM1.TXT,0.21429,0.06818,0.10345,1

ROUGE-L+StopWordRemoval,NEWS146,SYSTEM1.TXT,0.82353,0.32558,0.46667,1

ROUGE-1+StopWordRemoval,NEWS146,SYSTEM1.TXT,0.90000,0.30508,0.45570,1

ROUGE-2+StopWordRemoval,NEWS146,SYSTEM1.TXT,0.77778,0.25000,0.37838,1

ROUGE-L+StopWordRemoval,NEWS389,SYSTEM1.TXT,0.29412,0.20833,0.24390,1

ROUGE-1+StopWordRemoval,NEWS389,SYSTEM1.TXT,0.27778,0.19231,0.22727,1

ROUGE-2+StopWordRemoval,NEWS389,SYSTEM1.TXT,0.06250,0.04348,0.05128,1

ROUGE-L+StopWordRemoval,NEWS147,SYSTEM1.TXT,0.25000,0.11429,0.15686,1

ROUGE-1+StopWordRemoval,NEWS147,SYSTEM1.TXT,0.22222,0.08511,0.12308,1

ROUGE-2+StopWordRemoval,NEWS147,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS148,SYSTEM1.TXT,0.20833,0.08621,0.12195,1

ROUGE-1+StopWordRemoval,NEWS148,SYSTEM1.TXT,0.20000,0.06849,0.10204,1

ROUGE-2+StopWordRemoval,NEWS148,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS149,SYSTEM1.TXT,0.63636,0.12281,0.20588,1

ROUGE-1+StopWordRemoval,NEWS149,SYSTEM1.TXT,0.58333,0.09859,0.16867,1

